Sigla,Projeto,Arquivo,Nome da Variável,URL
mcsv,mcsv-manutencao-cartoes-java,application-dev.properties,url.creditCardAccountLock,bcodmswrkctn01:8544/ctcr-manutencao-java/v1
mcsv,mcsv-manutencao-cartoes-java,application-dev.properties,url.consultationAccountCard,bcodmswrkctn01:8156/ctcr-consulta-cartoes-java
mcsv,mcsv-manutencao-cartoes-java,application-hml.properties,url.creditCardAccountLock,bcohmswrkctn01:8544/ctcr-manutencao-java/v1
mcsv,mcsv-manutencao-cartoes-java,application-hml.properties,url.consultationAccountCard,bcohmswrkctn01:8156/ctcr-consulta-cartoes-java
mcsv,mcsv-manutencao-cartoes-java,application-prd.properties,url.creditCardAccountLock,bcopmswrkctn01:8544/ctcr-manutencao-java/v1
mcsv,mcsv-manutencao-cartoes-java,application-prd.properties,url.consultationAccountCard,bcopmswrkctn01:8156/ctcr-consulta-cartoes-java
mcsv,mcsv-manutencao-cartoes-java,application-dev.properties,url.creditCardAccountLock,ctcr-manutencao-java.ctcr-dev.svc.cluster.local:8080/v1
mcsv,mcsv-manutencao-cartoes-java,application-dev.properties,url.consultationAccountCard,ctcr-consulta-cartoes-java.ctcr-dev.svc.cluster.local:8080
mcsv,mcsv-manutencao-cartoes-java,application-hml.properties,url.creditCardAccountLock,ctcr-manutencao-java.ctcr-hml.svc.cluster.local:8080/v1
mcsv,mcsv-manutencao-cartoes-java,application-hml.properties,url.consultationAccountCard,ctcr-consulta-cartoes-java.ctcr-hml.svc.cluster.local:8080
mcsv,mcsv-manutencao-cartoes-java,application-prd.properties,url.creditCardAccountLock,ctcr-manutencao-java.ctcr.svc.cluster.local:8080/v1
mcsv,mcsv-manutencao-cartoes-java,application-prd.properties,url.consultationAccountCard,ctcr-consulta-cartoes-java.ctcr.svc.cluster.local:8080
mcsv,mcsv-manutencao-lite-id-java,application-dev.properties,url.herm-manutencao-lite-id-java.base.path,herm-manutencao-lite-id-java.herm-dev.svc.cluster.local:8080/v1
mcsv,mcsv-manutencao-lite-id-java,application-hml.properties,url.herm-manutencao-lite-id-java.base.path,herm-manutencao-lite-id-java.herm-hml.svc.cluster.local:8080/v1
mcsv,mcsv-manutencao-lite-id-java,application-prd.properties,url.herm-manutencao-lite-id-java.base.path,herm-manutencao-lite-id-java.herm.svc.cluster.local:8080/v1
mcsv,mcsv-consulta-lite-id-java,application-dev.properties,url.herm-consulta-lite-id-java.base.path,herm-consulta-lite-id-java.herm-dev.svc.cluster.local:8080/v1
mcsv,mcsv-consulta-lite-id-java,application-hml.properties,url.herm-consulta-lite-id-java.base.path,herm-consulta-lite-id-java.herm-hml.svc.cluster.local:8080/v1
mcsv,mcsv-consulta-lite-id-java,application-prd.properties,url.herm-consulta-lite-id-java.base.path,herm-consulta-lite-id-java.herm.svc.cluster.local:8080/v1
mcsv,mcsv-inclusao-lite-id-java,application-dev.properties,url.herm-inclusao-lite-id-java.base.path,herm-inclusao-lite-id-java.herm-dev.svc.cluster.local:8080/v1
mcsv,mcsv-inclusao-lite-id-java,application-hml.properties,url.herm-inclusao-lite-id-java.base.path,herm-inclusao-lite-id-java.herm-hml.svc.cluster.local:8080/v1
mcsv,mcsv-inclusao-lite-id-java,application-prd.properties,url.herm-inclusao-lite-id-java.base.path,herm-inclusao-lite-id-java.herm.svc.cluster.local:8080/v1
mcsv,mcsv-interno-tarifas-java,application-dev.properties,zuul.routes.main.url,trfo-cmm-rest-java.trfo-dev.svc.cluster.local:8080
mcsv,mcsv-interno-tarifas-java,application-hml.properties,zuul.routes.main.url,trfo-cmm-rest-java.trfo-hml.svc.cluster.local:8080
mcsv,mcsv-interno-tarifas-java,application-prd.properties,zuul.routes.main.url,trfo-cmm-rest-java.trfo.svc.cluster.local:8080
mcsv,mcsv-interno-renegociacao-java,application-dev.properties,zuul.routes.main.url,rneg-cmm-rest-java.rneg-dev.svc.cluster.local:8080
mcsv,mcsv-interno-renegociacao-java,application-hml.properties,zuul.routes.main.url,rneg-cmm-rest-java.rneg-hml.svc.cluster.local:8080
mcsv,mcsv-interno-renegociacao-java,application-prd.properties,zuul.routes.main.url,rneg-cmm-rest-java.rneg.svc.cluster.local:8080
mcsv,mcsv-interno-credito-imediato-java,application-dev.properties,zuul.routes.main.url,ctas-credito-imediato-java.ctas-dev.svc.cluster.local:8080
mcsv,mcsv-interno-credito-imediato-java,application-hml.properties,zuul.routes.main.url,ctas-credito-imediato-java.ctas-hml.svc.cluster.local:8080
mcsv,mcsv-interno-credito-imediato-java,application-prd.properties,zuul.routes.main.url,ctas-credito-imediato-java.ctas.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,aspa.service.url,NLB-homolog-c4196743f986d386.elb.sa-east-1.amazonaws.com:2049/aspa-configuracao-psti-java/v1/parameter/filter
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,orquestrador.payment,pgto-transferencias-bacen-java.pgto-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,orquestrador.payment-novo,pgto-transferencia-pix-java.pgto-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,microservice.qrcode,pgto-qr-code-java.pgto-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,aspa.service.url,NLB-homolog-c4196743f986d386.elb.sa-east-1.amazonaws.com:2049/aspa-configuracao-psti-java/v1/parameter/filter
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,microservice.balance,ctas-saldo-java.ctas-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,microservice.status,pgto-status-pagamentos-java.pgto-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,microservice.receipt,pgto-comprovantes-pagamentos-java.pgto-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,microservice.last_transfers,intp-comprovantes-pagamentos-java.intp-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,microservice.transaction.limit,pgto-transferencias-bacen-java.pgto-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-dev.properties,microservice.transaction.limit3,lipe-transacoes-java.lipe-dev.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,aspa.service.url,NLB-homolog-c4196743f986d386.elb.sa-east-1.amazonaws.com:2049/aspa-configuracao-psti-java/v1/parameter/filter
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,orquestrador.payment,pgto-transferencias-bacen-java.pgto-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,orquestrador.payment-novo,pgto-transferencia-pix-java.pgto-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,aspa.service.url,NLB-homolog-c4196743f986d386.elb.sa-east-1.amazonaws.com:2049/aspa-configuracao-psti-java/v1/parameter/filter
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,microservice.qrcode,pgto-qr-code-java.pgto-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,microservice.balance,ctas-saldo-java.ctas-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,microservice.status,pgto-status-pagamentos-java.pgto-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,microservice.receipt,pgto-comprovantes-pagamentos-java.pgto-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,microservice.last_transfers,intp-comprovantes-pagamentos-java.intp-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,microservice.transaction.limit,pgto-transferencias-bacen-java.pgto-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-hml.properties,microservice.transaction.limit3,lipe-transacoes-java.lipe-hml.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,aspa.service.url,NLB-production-d2f4ae9c4ba4e07b.elb.sa-east-1.amazonaws.com:2049/aspa-configuracao-psti-java/v1/parameter/filter
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,orquestrador.payment,pgto-transferencias-bacen-java.pgto.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,orquestrador.payment-novo,pgto-transferencia-pix-java.pgto.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,microservice.qrcode,pgto-qr-code-java.pgto.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,aspa.service.url,NLB-production-d2f4ae9c4ba4e07b.elb.sa-east-1.amazonaws.com:2049/aspa-configuracao-psti-java/v1/parameter/filter
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,microservice.balance,ctas-saldo-java.ctas.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,microservice.status,pgto-status-pagamentos-java.pgto.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,microservice.receipt,pgto-comprovantes-pagamentos-java.pgto.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,microservice.last_transfers,intp-comprovantes-pagamentos-java.intp.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,microservice.transaction.limit,pgto-transferencias-bacen-java.pgto.svc.cluster.local:8080
mcsv,mcsv-pagamentos-pix-java,application-prd.properties,microservice.transaction.limit3,lipe-transacoes-java.lipe.svc.cluster.local:8080
mcsv,mcsv-interno-motor-credito-java,application-dev.properties,zuul.routes.main.url,bcodmswrkctn01:8513
mcsv,mcsv-interno-motor-credito-java,application-hml.properties,zuul.routes.main.url,vshmsctnprodutos:8513
mcsv,mcsv-interno-motor-credito-java,application-prd.properties,zuul.routes.main.url,vsmsctnprodutos:8513
mcsv,mcsv-cadastro-pep-fatca-java,application-dev.properties,original.url.rest.acad-authenticate-user,bcodacadapp01:5052/api/Autenticacao/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-dev.properties,original.url.rest.acad-cadastro-pep-fatca,bcodmswrkctn01:8510//acad-cadastro-pep-fatca-java/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-dev.properties,original.url.rest.cdps-cadastro-pep-fatca,bcodmswrkctn01:8511//cdps-cadastro-pep-fatca-java/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-hml.properties,original.url.rest.acad-authenticate-user,bcodacadapp01:5052/api/Autenticacao/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-hml.properties,original.url.rest.acad-cadastro-pep-fatca,bcohmswrkctn01:8510//acad-cadastro-pep-fatca-java/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-hml.properties,original.url.rest.cdps-cadastro-pep-fatca,bcohmswrkctn01:8511//cdps-cadastro-pep-fatca-java/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-prd.properties,original.url.rest.acad-authenticate-user,vsacadprdback:5052/api/Autenticacao/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-prd.properties,original.url.rest.acad-cadastro-pep-fatca,localhost:8510//acad-cadastro-pep-fatca-java/v1
mcsv,mcsv-cadastro-pep-fatca-java,application-prd.properties,original.url.rest.cdps-cadastro-pep-fatca,localhost:8511//cdps-cadastro-pep-fatca-java/v1
mcsv,mcsv-interno-contas-java,application-dev.properties,original.url.rest.ctas.dominios,bcodmswrkctn01:8873/ctas-dominios-java
mcsv,mcsv-interno-contas-java,application-dev.properties,original.url.rest.ctas.encerramento,bcodmswrkctn01:8219/ctas-solicita-encerramento-java
mcsv,mcsv-interno-contas-java,application-hml.properties,original.url.rest.ctas.dominios,bcohmswrkctn01:8873/ctas-dominios-java
mcsv,mcsv-interno-contas-java,application-hml.properties,original.url.rest.ctas.encerramento,bcohmswrkctn01:8219/ctas-solicita-encerramento-java
mcsv,mcsv-interno-contas-java,application-prd.properties,original.url.rest.ctas.dominios,vsmsctnprodutos:8873/ctas-dominios-java
mcsv,mcsv-interno-contas-java,application-prd.properties,original.url.rest.ctas.encerramento,vsmsctnprodutos:8219/ctas-solicita-encerramento-java
mcsv,mcsv-interno-credito-pessoal-java,application-dev.properties,zuul.routes.main.url,crpl-cmm-rest-java.crpl-dev.svc.cluster.local:8080
mcsv,mcsv-interno-credito-pessoal-java,application-hml.properties,zuul.routes.main.url,crpl-cmm-rest-java.crpl-hml.svc.cluster.local:8080
mcsv,mcsv-interno-credito-pessoal-java,application-prd.properties,zuul.routes.main.url,crpl-cmm-rest-java.crpl.svc.cluster.local:8080
mcsv,mcsv-interno-gestao-chat-java,application-dev.properties,zuul.routes.main.url,ator-gestao-chat-java.ator-dev.svc.cluster.local:8080
mcsv,mcsv-interno-gestao-chat-java,application-hml.properties,zuul.routes.main.url,ator-gestao-chat-java.ator-hml.svc.cluster.local:8080
mcsv,mcsv-interno-gestao-chat-java,application-prd.properties,zuul.routes.main.url,ator-gestao-chat-java.ator.svc.cluster.local:8080
mcsv,mcsv-interno-cartoes-java,application-dev.properties,zuul.routes.main.url,ctcr-cmm-rest-java.ctcr-dev.svc.cluster.local:8080
mcsv,mcsv-interno-cartoes-java,application-hml.properties,zuul.routes.main.url,ctcr-cmm-rest-java.ctcr-hml.svc.cluster.local:8080
mcsv,mcsv-interno-cartoes-java,application-prd.properties,zuul.routes.main.url,ctcr-cmm-rest-java.ctcr.svc.cluster.local:8080
mcsv,mcsv-produtos-java,application-dev.properties,tbgr.products.java.api.url,tbgr-produtos-java.tbgr-dev.svc.cluster.local:8080/v1
mcsv,mcsv-produtos-java,application-dev.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br/politicaprivacidade/
mcsv,mcsv-produtos-java,application-dev.properties,br.com.original.swagger.licenseUrl,www.apache.org/licenses/LICENSE-2.0.html
mcsv,mcsv-produtos-java,application-dev.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-produtos-java,application-dev.properties,service.ctcr.ofertarProdutos.limits.get.feign,ctcr-ofertar-produtos-java.ctcr-dev.svc.cluster.local:8080/v1/customers 
mcsv,mcsv-produtos-java,application-dev.properties,service.abertura.conta.urlfull,bcodmetaapp01:8090/mcsv-abertura-conta-java/mcsv-reip/prospect-account-pf/v1/prospects/{prospectid}/customer-flow/{document}/{phone}
mcsv,mcsv-produtos-java,application-dev.properties,services.crmd.online.limites.url.feign,vshmsctnprodutos:8336/crmd-online-limites-java/v3/limits/products
mcsv,mcsv-produtos-java,application-dev.properties,service.abertura-conta.prospect-validate-resource.url.application,bcohmetaapp01:8090/mcsv-abertura-conta-java/mcsv-reip
mcsv,mcsv-produtos-java,application-dev.properties,service.reip.update.prospect,reip-produtos-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-produtos-java,application-dev.properties,service.cdps.customer.list.search.url.v1,cdps-consultar-informacoes-cliente-java.cdps-dev.svc.cluster.local:8080/v1
mcsv,mcsv-produtos-java,application-dev.properties,br.com.original.product.specialcheck.linkredirect,www.original.com.br/docs/important-documents/Condicoes-Gerais-do-Limite-de-Cheque-Especial.pdf
mcsv,mcsv-produtos-java,application-dev.properties,br.com.original.token.authentication.url,atco-auth-sistemas-java.atco-dev.svc.cluster.local:8080/v1/token
mcsv,mcsv-produtos-java,application-dev.properties,service.cdps.acad.url,cdps-campanhas-java.cdps-dev.svc.cluster.local:8080
mcsv,mcsv-produtos-java,application-hml.properties,tbgr.products.java.api.url,tbgr-produtos-java.tbgr-hml.svc.cluster.local:8080/v1
mcsv,mcsv-produtos-java,application-hml.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br/politicaprivacidade/
mcsv,mcsv-produtos-java,application-hml.properties,br.com.original.swagger.licenseUrl,www.apache.org/licenses/LICENSE-2.0.html
mcsv,mcsv-produtos-java,application-hml.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-produtos-java,application-hml.properties,service.abertura.conta.urlfull,bcohmetaapp01:8090/mcsv-abertura-conta-java/mcsv-reip/prospect-account-pf/v1/prospects/{prospectid}/customer-flow/{document}/{phone}
mcsv,mcsv-produtos-java,application-hml.properties,service.ctcr.ofertarProdutos.limits.get.feign,ctcr-ofertar-produtos-java.ctcr-hml.svc.cluster.local:8080/v1/customers
mcsv,mcsv-produtos-java,application-hml.properties,services.crmd.online.limites.url.feign,vshmsctnprodutos:8336/crmd-online-limites-java/v3/limits/products
mcsv,mcsv-produtos-java,application-hml.properties,service.abertura-conta.prospect-validate-resource.url.application,bcohmetaapp01:8090/mcsv-abertura-conta-java/mcsv-reip
mcsv,mcsv-produtos-java,application-hml.properties,service.reip.update.prospect,reip-produtos-java.reip-hml.svc.cluster.local:8080
mcsv,mcsv-produtos-java,application-hml.properties,service.cdps.customer.list.search.url.v1,cdps-consultar-informacoes-cliente-java.cdps-hml.svc.cluster.local:8080/v1
mcsv,mcsv-produtos-java,application-hml.properties,br.com.original.product.specialcheck.linkredirect,www.original.com.br/docs/important-documents/Condicoes-Gerais-do-Limite-de-Cheque-Especial.pdf
mcsv,mcsv-produtos-java,application-hml.properties,br.com.original.token.authentication.url,atco-auth-sistemas-java.atco-hml.svc.cluster.local:8080/v1/token
mcsv,mcsv-produtos-java,application-hml.properties,service.cdps.acad.url,cdps-campanhas-java.cdps-hml.svc.cluster.local:8080
mcsv,mcsv-produtos-java,application-prd.properties,tbgr.products.java.api.url,tbgr-produtos-java.tbgr.svc.cluster.local:8080/v1
mcsv,mcsv-produtos-java,application-prd.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br/politicaprivacidade/
mcsv,mcsv-produtos-java,application-prd.properties,br.com.original.swagger.licenseUrl,www.apache.org/licenses/LICENSE-2.0.html
mcsv,mcsv-produtos-java,application-prd.properties,br.com.original.swagger.contact.url,www.original.com.br
mcsv,mcsv-produtos-java,application-prd.properties,service.abertura.conta.urlfull,vsmsmobile.bcocorporate.ad:8090/mcsv-abertura-conta-java/mcsv-reip/prospect-account-pf/v1/prospects/{prospectid}/customer-flow/{document}/{phone}
mcsv,mcsv-produtos-java,application-prd.properties,service.ctcr.ofertarProdutos.limits.get.feign,ctcr-ofertar-produtos-java.ctcr.svc.cluster.local:8080/v1/customers
